file,pause
data_process/CTT5-4-4/4CTT.wav,0000000000000000111111111111111111111111111111000000000000000000000000000000000000000000011111111111111111111111111111111100000000001111111111111111111111111110011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111001111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111100000000000000000011111111111000000000111111111111111110000011111111111111111111111111111111111111111000000000000000001111111111111111111111111111111110000000000011111111111000000000000001111111111110000000000000000011111111111111111111111111111000000011111111111111111111111110000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000111111111111111111111111111111111111111111000000000000000000000000000000011111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000011100000000000000000000000000111100000000000000000000000000000000000000000000000111000000111111111100111111111111111111110001111111100000000000000000
data_process/CTT5-4-4/54CTT.wav,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/56CTT.wav,11100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000011100000000000000000000000000000000000000000001110000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000111000000000000000000000000000001110011111111011110000000000000000000000000000001111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/63CTT.wav,00000000000000000000000000000000000000000000000000000011110001111000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101111000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000011100011100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000111111111100000000111100000000000000000000000000000011100000000000000000000000000000000000000011111000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000001111000000001111000000000000000000000000000111100000000000000000000000011110000000000000000000000000000000000000000000000001111100011111100000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111110001110000000111111000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000111111000000000000000111000000011100001111000001110000000111110000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000011110000000000000000000000000000000000000000000000000000000000111000000000000000000000111000000000000000000000000000000000000000000000011111110011100000000000000111100000000111000111100000000001111000111000111011100000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000111100000000111110000000000111000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000001110000000000000011100000000000111100000000000000000000000000000000000000000000000000000000000000000001110001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000001110001111000000000000000000000000000000000000000000011100111100000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/6CTT.wav,000000011111111111111111111000011111111111111111111111111110011111111111111111111111111111111111110011110000001111111111111111111111111100000000000000001111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111100000001111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000111111111111111000000000000000111111111111111000000000000000000000000000111111111111111111111111111111111111111111111110000000000000000000000000000
data_process/CTT5-4-4/7CTT.wav,0000000000111111111111111111111111111111111111111111111111111111110000000000000111110000000000000000000000000000000011111111111100000111110000000011111111111111111000001110000000000000000000000000111111110111111111100000000000000000000000000000000000000000000000000000000011111111111111111111111111111111000011111111111111111111111111111111111111111111111111111100000000011111000111111111100000000000000000000000000000000000000000000000000000001111111111111111111100000000000000000001110000000000000000001111111111111111111100000111111111111111111111111111111111110000000000000000000000000000000000000000111000000001111111110000000000000000000000011110000000000001111111111111001111100111100000000000000000
data_process/CTT5-4-4/86CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/88CTT.wav,0000000000000000000000000000000011111001111111100000000111111000001111100001111111000000001111111100000000000000000000000000000000000011111000000000000000000000000000000000000011111100011111111111111111111111100011111110001111000000000000001111100000000000000000011111110111111111100000000000111111111111111111111000000000000000001111111000000000000000000000000000000111111001111110001111100000000000000000000111111111111110011100000000000000000000000000000000000011111111000000000000000000000000000001111110111111110000000000000111111111111111111001111000011111110011110000111001111111100011111110001111000000000000000000000000000000000000011111000111110000000000000000000000000011111111111110111111101111110111100011111111111111100000000000000000000000000000000000000000011111111111111001111111001110000000000000000000000000001110000000000000000000000000000000001111110000000000000000001111100000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110111111001111110000000000000000000000000011111011111000000000001111111111111111101111100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000001110000111111111000111001111111100000000111111111100011101111100000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000001111011111111111111111111100000000000000001111001110001111100000000000000000000000000000000011111110111111111111111011111110000000011111000000000000000000000000000000000001111111001111111111111111111111110000000000111111011111101111111100000000000000000000000000000000011111001111111111111111111100000011111111110000000000000000000000111111100011111111111100001111100000000000001111100111100011111111110111110011111000000001111110011100000000111111111111111111111111111100011100000000000000000000000000000000000000000000000111110111110011111101111111100000000000000001111111111111111111111111111111111111000000000011111111111000000000001111100000000000000000000000000000000000000000000111100000000000000000000000
data_process/CTT5-4-4/89CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-4-4/92CTT.wav,00000000000000000000000000000000000000000000011100000000000000000000000000000000000000011100001110111001111100000000000000000000000000000000000000000000011111111100000000000000000000000011110111001110000111100000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111101111111111111111100011111100011101111110000000000001111111100111111111111110000000000000000000000000000000000011111111111111111111111111111000000001110111111111111000000001111000000001111111000011110000000000001111100000001111100011111110011110011111110000000000000000000000000000000000000000000011111111111111111111111111100111110000011111001110000000111000000000000000000011100000000000000000000000000000000000111000000000000000000000000000000
data_process/CTT5-4-4/96CTT.wav,00000000000000000000000000000000000000000111110011110000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000011110000000000000000000
data_process/CTT5-4-4/9CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/10CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/13CTT.wav,000000000000000000111111111111111111111111110000000000000000000000000000111111111111111111111111111111111111110000000000000000000000000000001111111111101111111000001111111100111111111111011111111111000000000000011111000111100011111111111100011111100001111111111110000000000000000000000000000000111111111111111111111111111111110011110000111000000000000000000000000000000000000000001111111111111110111111111100000000000000000000000000000000000000000000001111111111111110000000000111111111111111111111100000111111110001111100011111111000000000000000000000000000000000011111111011111111111111111111100111111111111111111111111110011111111111000000000000111110001111111000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111110001111111111100011111110011111111100001111111110000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111100111111111111110000000000000000000000000000000011111111111111111111111111111111111111101111110001111000000111000000000000000000000000000000000000000000000000000011111111111111011111110001111000000000111111111111110111011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000000000000001111111111000000000000000000111110111111111111111111111000000000000000000000000000001111111111111111111111111100011111111111110000000000000000000001111111111111111111110000000000111110111111111111111111110000000000000000000011111111111111111111100111111100111111111111111111111111111111111111111111110111111111111111111111111100000000000000000000000011111111001111110011111111111111100000000000000000000000000000000000111111111111111111111111111111111000000000000000000000000000000000111111111111111111111111111111111100011111111111111001111111111111111100111111000111111011111100111111111111111110000011111111111000000001111111111111110011111111111111101111111100000000000000000000000000000000000000000000011111111111111111111111111111000000000000000000000000000000000111111111111111111111111110000001111111111111111111111100000000000001111111111111111111111100011111111000000111111100000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000000001111111111111001111111111111111111111111111111000000000000000000000000000000000000000001111111111111111111111111111111011111111111111111100000000000000000000000000000000000000000000000000000000001111111111111101111111111111110111110111111111111111111110000000000000000000111111111111111111111001111111111111111111000111111111111100000000000000000000000000000000000000001111111111111111111111100000000000000000000000000011111111111111000000111111000000000000000011110000000111111111111111000000000001111111111111111111111111111111111111111111111111111111111111111110000000001111111111111111100000000000000000000000000000000000001111111011111111111111111111111111000000000000000000111111111111111100000000000000000000000000000000000000000000000000000111111111110000000000000000000000000000000000000000000011111100000000000011111111111111111111111111111100000000000000000000000000000011111111111111111111111100000001111111101111111111111111111100000000000000000000000000000011111111111111011111110011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000111111111111111111111100000000000000001111111111011111111111111111111111111111111111111100000000000000000000000011111111000000000000000000000000000000000111111111111111111111111110000000000000000000000111111111111111110000000000000000111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111100011111111111111111111111100000000000000000000000000000000000011111111111111111111111111111111110001111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111000000000000000000000000
data_process/CTT5-5-4/14CTT.wav,00000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000111110111111111111111111111001111111111111111111111111111111111111111111111111111111011111111111110000000000000000011111111111111111111111111111111001111111111111111111111111111111111111111111111111111111111111110111111111111111111110111111111111111111011111111111001111111111111110001111111111111111111111111111111111111000000000000000000000000000000000000111111111111111111111111111111100000000000000
data_process/CTT5-5-4/24CTT.wav,00000001110000000000000000000000000011111110111111111110000000000000000000000000000000000000000000000000000000000111111110000000000000011111111111111111111110000000000000000000000000000001111111000000000000000111111100000011111110000000000000000000000000000000000000000000000000000000000000001111111100111111111111111111111111111111110000000011111110000000000000000001111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111110000000000000000001111111111111111000000000000000000000000000111111111111111111111111111111111111111111111111100001111111111111111111111111111111111100000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111000000000001111111111000011111110000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111101111111111011111111111111111111111110000111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110111111111111111111110000000000000000000000000000000000000000000011111111111111111111111111111111100000000000000011111111111111111111111111111111100000001111111111110001111111100011111110000001111111111111111111111111111111111101110111111111111111111100000000000000011111110000000000000000000111111111111111110000000000000000000000000000000000001111111111100001111111110000001111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111011111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110001111111111110111111111100000000000000000000000001111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110000001111111111111111111111111111111101111100000111100000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111000000000000000000000000001111111111111000000011111111111100000000001111111111100000011111111110000000000000000000001111111111111111111111111111111111111111111110000000000000001111111111111111000000000000000000000000000000000000000111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111000011111111111111111111111111111100000000000000000000000001111111111111111111111111111111000000000000000000000000000000001111111111111111111111111000000000000000000000000000000000000000011111111111111111111111111111111111111011100000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111011111100000001111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000111111111111111111111110000000001111111111111111111111100011111111111111111111110000000011111111111111111111111111111110000000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111100111111111111100000000001111111100000000000000000000111111111111100111111111111111111111111111110000000000000000000001111111111111111110000000000000001111111111111111111111111111011100000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111100001111111111111111111111000000000011111111111111111111111111111110000000000000000000000000000000000000000000000000000000111110000000000000000000000011111110000000001111111111111100000111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111100000111000000000000000000000000000000000011111001110000000000000000000000000000000000000000000000000000001111111111110000000001111111111100000000000000000000000000000000000000000000000000000000000000011111000000111111111111110000000000000000111111111111111111111111111111111111100000111111111111111111111111100111111111111111111111111111111111111111111111111100111111111111111111111111111111000000011111111111111101111111111100000000000000000000000000
data_process/CTT5-5-4/31CTT.wav,0000000000000000000000000000000000000000000001110000000111100000111000001110000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000011100000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/44CTT.wav,000000000000000001111111111111111111111111100111111111111111111110000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111000000011111111111111111111110000000000000000000000000000000000000000000001111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111100000000000000000011111111111111111111111111111111111111111111110011110000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111110000000000000000000000000111111111111111111111111111111111111111111111111111111111111111100000000000111111111111111111111111111111111111111111111111111111111111011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000011100000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101111111100000000000000000000000
data_process/CTT5-5-4/47CTT.wav,11111111111111111111111111111111111111111111111111111111110000000001111111111111111111111111111111111111111111111111111111111111111111111000111111110000000000000000000000000000000000000000000011111000001111111111111111111111111111111111111111111111111110000000000000111111111111111111111111111111111111111111110000011111111111111111111111111111000000000000000000000000000000000000000000000000000000000000001111111111110000000000
data_process/CTT5-5-4/50CTT.wav,000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000111111111111111111111111111111111111111111111111111111111111111111111100000001111111000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111110000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000001111111111111110001111111111111111111111111110000000
data_process/CTT5-5-4/5CTT.wav,00000000000000000000000000000000000000000000000000000000111111111111111111111111111111111100000001111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111100000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111100000000000000000000111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000001111111111111111111111110000000000000000000000000000000011111111111111111111111111111000011111000011111100000000000001111111111100001111100000000
data_process/CTT5-5-4/64CTT.wav,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/69CTT.wav,00000000000000000000000000000000000000000000001111111111111111111111111111111110111111111111100111111111111000000011111111111110000000000011111111111111110111111111111100000011111111111111111000000011111111011111111111111100011111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000011
data_process/CTT5-5-4/72CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/73CTT.wav,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100111000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000001110000000000000111000000000000000000000000001110000000000111000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
data_process/CTT5-5-4/79CTT.wav,00000000000000000000000000000000000000011111111100000000111111111111000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000111000000000000000000000000000000000000011111111100001110000000001110000011111100000000000000000000000000000001111110000000111000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000011111111000000000000000000000000000000000000011111100000000000000000001111111000000000000000000000000000000000000000000000000000000011111000000000000001111000000000000011111111111111110011111111100000000000000001111111111110111111110000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100000000011111100000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110001
